,Time(ms),Main(mA),Main Voltage(V),,cpu_loop,crossing,count,indexes
14081,559.5917949676514,471.6193531466538,4.1770000000000005,,False,23,0,14081
14082,559.5919818878174,527.0780002204577,4.1875,,False,23,0,14082
14083,559.5921928882599,520.9431941282228,4.182,,False,23,0,14083
14084,559.5923898220062,571.8620846937729,4.195,,False,23,0,14084
14085,559.5925898551941,311.2555218956323,4.1850000000000005,,False,23,0,14085
14086,559.5928118228912,497.0174503685065,4.18,,False,23,0,14086
14087,559.5932369232178,511.8597899586075,4.18775,,False,23,0,14087
14088,559.5934517383575,536.3988277820222,4.179,,False,23,0,14088
14089,559.5934517383575,620.5677275163347,4.19325,,False,23,0,14089
14090,559.5936090946198,341.55886746410937,4.19325,,False,23,0,14090
14091,559.5938038825989,440.08310432511945,4.1905,,False,23,0,14091
14092,559.5939841270447,454.3157462627,4.18625,,False,23,0,14092
14093,559.5941939353943,487.56614251342694,4.1855,,False,23,0,14093
14094,559.5943899154663,593.0840051541102,4.18975,,False,23,0,14094
14095,559.5945899486542,367.57024755692896,4.196,,False,23,0,14095
14096,559.5948119163513,398.6121304035486,4.18725,,False,23,0,14096
14097,559.5949919223785,482.90372532697813,4.19325,,False,23,0,14097
14098,559.5952017307281,433.08947854544624,4.1785,,False,23,0,14098
14099,559.595400094986,592.4705292085248,4.18125,,False,23,0,14099
14100,559.5955858230591,485.1122387310854,4.19375,,False,23,0,14100
14101,559.5958127975464,338.98226849265086,4.196,,False,23,0,14101
14102,559.5959897041321,384.8702692224364,4.18825,,False,23,0,14102
14103,559.5961918830872,484.25337240726594,4.18725,,False,23,0,14103
14104,559.5963900089264,455.29730777563657,4.1770000000000005,,False,23,0,14104
14105,559.5965898036957,589.1577591023638,4.18175,,False,23,0,14105
14106,559.5968089103699,470.75690160438785,4.1850000000000005,,False,23,0,14106
14107,559.5969879627228,449.03985313066585,4.1855,,False,23,0,14107
14108,559.5972008705139,488.6703992154806,4.187,,False,23,0,14108
14109,559.5973799228668,461.43206723149024,4.17825,,False,23,0,14109
14110,559.5975859165192,613.3287113584273,4.17825,,False,23,0,14110
14111,559.5978178977966,446.8313397265585,4.1945,,False,23,0,14111
14112,559.5980010032654,344.9943327593874,4.182,,False,23,0,14112
14113,559.5981888771057,484.6214579746171,4.186,,False,23,0,14113
14114,559.5984048843384,451.3710617238902,4.178,,False,23,0,14114
14115,559.5985958576202,584.7407322941492,4.1755,,False,23,0,14115
14116,559.5988299846649,491.3696933760562,4.19625,,False,23,0,14116
14117,559.5990009307861,315.5474873712898,4.18,,False,23,0,14117
14118,559.5992138385773,542.6562824269929,4.19325,,False,23,0,14118
14119,559.5994100570679,448.30368199596336,4.1795,,False,23,0,14119
14120,559.599595785141,594.1882618561639,4.1770000000000005,,False,23,0,14120
14121,559.5998187065125,461.063981664139,4.1925,,False,23,0,14121
14122,559.5999979972839,317.2652200189288,4.18525,,False,23,0,14122
14123,559.6002008914948,503.63921228776354,4.1850000000000005,,False,23,0,14123
14124,559.6004078388214,593.4520907214614,4.1850000000000005,,False,23,0,14124
14125,559.600606918335,564.7414164680662,4.17525,,False,23,0,14125
14126,559.6008179187775,712.5891193541398,4.1855,,False,23,0,14126
14127,559.6010010242462,454.92922220828535,4.19,,False,23,0,14127
14128,559.6011979579926,584.8634274832663,4.18225,,False,23,0,14128
14129,559.6013820171356,627.0705725395395,4.1690000000000005,,False,23,0,14129
14130,559.6015839576721,750.8700183586668,4.16875,,False,23,0,14130
14131,559.6018059253693,842.2779342508866,4.17125,,False,23,0,14131
14132,559.6019868850708,658.3578457643933,4.19125,,False,23,0,14132
14133,559.6021988391876,647.1925835547396,4.17725,,False,23,0,14133
14134,559.6024289131165,718.3557932426422,4.17275,,False,23,0,14134
14135,559.6028189659119,708.0493973568081,4.1925,,False,23,0,14135
14136,559.603001832962,374.4411781474851,4.1935,,False,23,0,14136
14137,559.6032049655914,417.629884716695,4.192,,False,23,0,14137
14138,559.6033899784088,462.16823836619267,4.1857500000000005,,False,23,0,14138
14139,559.6035857200623,438.3653716774804,4.17725,,False,23,0,14139
14140,559.6038129329681,586.4584649417882,4.1835,,False,23,0,14140
14141,559.6039860248566,440.941970648939,4.199,,False,23,0,14141
14142,559.6041979789734,275.30346534088966,4.19625,,False,23,0,14142
14143,559.6043999195099,399.9617774838364,4.19025,,False,23,0,14143
14144,559.6046149730682,479.9590407881683,4.18675,,False,23,0,14144
14145,559.6048269271851,472.5973294411439,4.17825,,False,23,0,14145
14146,559.6050047874451,605.7216096331688,4.18525,,False,23,0,14146
14147,559.6052050590515,409.53200223496816,4.19625,,False,23,0,14147
14148,559.6053898334503,345.7305038940899,4.18475,,False,23,0,14148
14149,559.6055891513824,490.6335222413538,4.19075,,False,23,0,14149
14150,559.6058628559113,429.6540132501682,4.1835,,False,23,0,14150
14151,559.6060099601746,546.091747722271,4.1770000000000005,,False,23,0,14151
14152,559.6061918735504,560.6924752272027,4.1922500000000005,,False,23,0,14152
14153,559.6064007282257,380.4532424142217,4.18325,,False,23,0,14153
14154,559.6065979003906,496.032110562505,4.187,,False,23,0,14154
14155,559.606822013855,472.5973294411439,4.176,,False,23,0,14155
14156,559.6070086956024,647.3152787438567,4.1755,,False,23,0,14156
14157,559.6072027683258,537.2576941058417,4.19625,,False,23,0,14157
14158,559.6074090003967,300.824064677241,4.17925,,False,23,0,14158
14159,559.6075918674469,545.9690525331539,4.191,,False,23,0,14159
14160,559.6078119277954,445.3589974571536,4.1835,,False,23,0,14160
14161,559.6079897880554,540.2023786446515,4.1765,,False,23,0,14161
14162,559.6081929206848,545.2328813984515,4.1945,,False,23,0,14162
14163,559.6083989143372,293.3396581410995,4.19425,,False,23,0,14163
14164,559.6085960865021,340.7000011402899,4.1795,,False,23,0,14164
14165,559.6088137626648,479.10017446434887,4.18625,,False,23,0,14165
14166,559.6090278625488,454.4384414518171,4.18475,,False,23,0,14166
14167,559.6092250347137,554.435020582232,4.1775,,False,23,0,14167
14168,559.6093909740448,542.6562824269929,4.196,,False,23,0,14168
14169,559.609589099884,336.89645027766056,4.1842500000000005,,False,23,0,14169
14170,559.6098148822784,495.0505490495684,4.18075,,False,23,0,14170
14171,559.6099889278412,499.9583566142514,4.1905,,False,23,0,14171
14172,559.6101999282837,538.3619508078954,4.18025,,False,23,0,14172
14173,559.6103990077972,580.6917910532858,4.195,,False,23,0,14173
14174,559.6106038093567,358.7361939404997,4.192,,False,23,0,14174
14175,559.6108219623566,458.6100778817976,4.18725,,False,23,0,14175
14176,559.6109998226166,477.01435624935857,4.18975,,False,23,0,14176
14177,559.6112298965454,513.5775226062465,4.179,,False,23,0,14177
14178,559.6113998889923,615.0464440060664,4.19125,,False,23,0,14178
14179,559.6115908622742,398.3667400253144,4.1935,,False,23,0,14179
14180,559.6118128299713,469.0391689567488,4.1825,,False,23,0,14180
14181,559.611989736557,567.0726250612906,4.1755,,False,23,0,14181
14182,559.6122000217438,655.7812467929348,4.184,,False,23,0,14182
14183,559.6123969554901,618.8499948686956,4.18625,,False,23,0,14183
14184,559.6126108169556,455.1746125865195,4.19975,,False,23,0,14184
14185,559.6128408908844,316.0382681277581,4.18775,,False,23,0,14185
14186,559.6130080223083,467.3214363091098,4.184,,False,23,0,14186
14187,559.6132168769836,462.5363239335439,4.1825,,False,23,0,14187
14188,559.6134140491486,555.1711917169345,4.1785,,False,23,0,14188
14189,559.6136078834534,681.4245413184032,4.187,,False,23,0,14189
14190,559.6138179302216,400.6979486185388,4.1922500000000005,,False,23,0,14190
14191,559.6140019893646,463.76327582471464,4.187,,False,23,0,14191
14192,559.6142048835754,476.4008803037733,4.18625,,False,23,0,14192
14193,559.614415884018,460.6958960967878,4.17725,,False,23,0,14193
14194,559.6146190166473,624.8620591354322,4.184,,False,23,0,14194
14195,559.6148481369019,416.5256280146413,4.1925,,False,23,0,14195
14196,559.6150109767914,346.83476059614355,4.18075,,False,23,0,14196
14197,559.615217924118,490.51082705223666,4.1905,,False,23,0,14197
14198,559.6153948307037,443.1504840530463,4.18,,False,23,0,14198
14199,559.6156129837036,575.2932027321345,4.1775,,False,23,0,14199
14200,559.6158170700073,523.7612233029636,4.19825,,False,23,0,14200
14201,559.6160018444061,321.43685644890934,4.1865,,False,23,0,14201
14202,559.6162090301514,472.96541500849514,4.1815,,False,23,0,14202
14203,559.6164057254791,467.689521876461,4.1855,,False,23,0,14203
14204,559.6166107654572,547.5640899916759,4.1735,,False,23,0,14204
14205,559.6168279647827,723.8770767529106,4.18375,,False,23,0,14205
14206,559.6170110702515,448.91715794154874,4.1905,,False,23,0,14206
14207,559.6172149181366,393.0908468932803,4.18025,,False,23,0,14207
14208,559.617397069931,564.9868068463003,4.1855,,False,23,0,14208
14209,559.6175980567932,511.98248514772456,4.176,,False,23,0,14209
14210,559.6178300380707,694.675621743047,4.16525,,False,23,0,14210
14211,559.618008852005,723.9997719420277,4.19025,,False,23,0,14211
14212,559.6182007789612,466.2171796070561,4.164,,False,23,0,14212
14213,559.6184101104736,837.2474314970865,4.17425,,False,23,0,14213
14214,559.6188418865204,736.6373764210863,4.1725,,False,23,0,14214
14215,559.619001865387,794.7948960625791,4.171,,False,23,0,14215
14216,559.619167804718,695.0437073103983,4.1805,,False,23,0,14216
14217,559.6192851066589,585.3542082397346,4.16925,,False,23,0,14217
14218,559.6194410324097,731.9749592346375,4.189,,False,23,0,14218
14219,559.6196167469025,526.9512982200075,4.17425,,False,23,0,14219
14220,559.619796037674,625.8436206483689,4.18,,False,23,0,14220
14221,559.6200048923492,538.9754267534807,4.19675,,False,23,0,14221
14222,559.6202137470245,324.5042361768362,4.186,,False,23,0,14222
14223,559.6204087734222,508.30162947421235,4.18225,,False,23,0,14223
14224,559.6206049919128,495.9094153733879,4.1857500000000005,,False,23,0,14224
14225,559.6208209991455,521.1846243315051,4.18375,,False,23,0,14225
14226,559.621011018753,573.2073845171443,4.1975,,False,23,0,14226
14227,559.6212167739868,311.49854613042635,4.197,,False,23,0,14227
14228,559.6214179992676,328.4304822285825,4.179,,False,23,0,14228
14229,559.6216180324554,617.5003477884078,4.18775,,False,23,0,14229
14230,559.6217949390411,548.7910418828466,4.1755,,False,23,0,14230
14231,559.6220018863678,620.6904227054517,4.1777500000000005,,False,23,0,14231
14232,559.622232913971,495.1732442386854,4.195,,False,23,0,14232
14233,559.6224148273468,329.65743411975325,4.18275,,False,23,0,14233
14234,559.6226098537445,472.2292438737927,4.1842500000000005,,False,23,0,14234
14235,559.6228449344635,452.720708804178,4.18625,,False,23,0,14235
14236,559.6230087280273,546.2144429113881,4.179,,False,23,0,14236
14237,559.6232168674469,681.9153220748715,4.18775,,False,23,0,14237
14238,559.6234159469604,407.07809845262665,4.18975,,False,23,0,14238
14239,559.6236228942871,472.4746342520269,4.18175,,False,23,0,14239
14240,559.6237998008728,462.9044095008952,4.1930000000000005,,False,23,0,14240
14241,559.6240017414093,505.11155455716846,4.17925,,False,23,0,14241
14242,559.6242167949677,623.8804976224957,4.1850000000000005,,False,23,0,14242
14243,559.6244239807129,447.8129012394951,4.18825,,False,23,0,14243
14244,559.6246149539948,484.376067596383,4.1845,,False,23,0,14244
14245,559.6248390674591,464.13136139206586,4.19075,,False,23,0,14245
14246,559.6250100135803,508.7924102306806,4.18475,,False,23,0,14246
14247,559.6252167224884,593.3293955323443,4.19,,False,23,0,14247
14248,559.6254189014435,355.05533826698746,4.19725,,False,23,0,14248
14249,559.6255979537964,291.0084495478751,4.18375,,False,23,0,14249
14250,559.625795841217,464.0086662029488,4.18725,,False,23,0,14250
14251,559.6260030269623,453.9476606953488,4.18225,,False,23,0,14251
14252,559.6262180805206,503.63921228776354,4.1835,,False,23,0,14252
14253,559.6264078617096,660.4436639793836,4.18675,,False,23,0,14253
14254,559.6266269683838,460.4505057185536,4.196,,False,23,0,14254
14255,559.6268408298492,408.6731359111486,4.1770000000000005,,False,23,0,14255
14256,559.627014875412,603.3904010399443,4.18125,,False,23,0,14256
14257,559.6272218227386,492.84203564546107,4.1777500000000005,,False,23,0,14257
14258,559.6274247169495,625.9663158374859,4.18825,,False,23,0,14258
14259,559.6275968551636,424.62351049636817,4.19475,,False,23,0,14259
14260,559.6278078556061,378.2447290101144,4.18175,,False,23,0,14260
14261,559.6280038356781,504.0072978551147,4.192,,False,23,0,14261
14262,559.6282119750977,460.3278105294366,4.18025,,False,23,0,14262
14263,559.628420829773,576.3974594341881,4.18225,,False,23,0,14263
14264,559.6286249160767,598.2372030970273,4.19,,False,23,0,14264
14265,559.6288499832153,416.40293282552426,4.19,,False,23,0,14265
14266,559.6290199756622,477.9959177622952,4.18675,,False,23,0,14266
14267,559.6292309761047,492.10586451075864,4.1825,,False,23,0,14267
14268,559.6294438838959,476.64627068200735,4.176,,False,23,0,14268
14269,559.6296138763428,696.8841351471544,4.1855,,False,23,0,14269
14270,559.6298298835754,436.6476390298414,4.19525,,False,23,0,14270
14271,559.6300089359283,282.29709112056287,4.1935,,False,23,0,14271
14272,559.6302118301392,437.9972861101292,4.18125,,False,23,0,14272
14273,559.6304137706757,470.14342565880247,4.1885,,False,23,0,14273
14274,559.6306147575378,488.7930944045976,4.183,,False,23,0,14274
14275,559.6308360099792,604.1265721746468,4.18975,,False,23,0,14275
14276,559.6310150623322,362.7851351813631,4.1955,,False,23,0,14276
14277,559.6312348842621,401.4341197532413,4.18975,,False,23,0,14277
14278,559.6315197944641,463.0271046900122,4.1885,,False,23,0,14278
14279,559.6317138671875,454.56113664093414,4.178,,False,23,0,14279
14280,559.6318407058716,619.463470814281,4.1795,,False,23,0,14280
14281,559.6320168972015,469.284559334983,4.19775,,False,23,0,14281
14282,559.6322157382965,331.2524715782752,4.17925,,False,23,0,14282
14283,559.6324279308319,536.7669133493735,4.1865,,False,23,0,14283
14284,559.632640838623,445.3589974571536,4.179,,False,23,0,14284
14285,559.6328148841858,558.7293522013296,4.174,,False,23,0,14285
14286,559.6330239772797,506.95198239392454,4.196,,False,23,0,14286
14287,559.6332161426544,307.2042145113288,4.181,,False,23,0,14287
14288,559.6334180831909,560.4470848489686,4.18375,,False,23,0,14288
14289,559.6336228847504,551.9811167998905,4.176,,False,23,0,14289
14290,559.6338357925415,662.4067870052568,4.171,,False,23,0,14290
14291,559.6340138912201,570.8761759239198,4.1955,,False,23,0,14291
14292,559.6342208385468,394.31779878445104,4.1885,,False,23,0,14292
14293,559.6344199180603,501.9214796401245,4.17975,,False,23,0,14293
14294,559.6345999240875,630.9968185912859,4.18025,,False,23,0,14294
14295,559.6348068714142,677.7436856448909,4.16475,,False,23,0,14295
14296,559.635009765625,864.608458670194,4.173,,False,23,0,14296
14297,559.6352169513702,697.3749159036227,4.181,,False,23,0,14297
14298,559.6354298591614,585.4769034288516,4.1762500000000005,,False,23,0,14298
14299,559.6356329917908,711.8529482194374,4.1762500000000005,,False,23,0,14299
14300,559.6358380317688,745.8395156048667,4.171,,False,23,0,14300
14301,559.6360189914703,802.5246929769547,4.189,,False,23,0,14301
14302,559.636225938797,426.9547190895926,4.187,,False,23,0,14302
14303,559.6364378929138,493.9462923475147,4.18675,,False,23,0,14303
14304,559.6366229057312,447.5675108612609,4.187,,False,23,0,14304
14305,559.6368427276611,497.5044528319099,4.174,,False,23,0,14305
14306,559.6370058059692,675.1670866734324,4.1875,,False,23,0,14306
14307,559.6372268199921,389.7780767871193,4.19875,,False,23,0,14307
14308,559.6374289989471,351.00639702612403,4.18275,,False,23,0,14308
14309,559.6376359462738,495.7867201842709,4.1855,,False,23,0,14309
14310,559.6378428936005,463.0271046900122,4.1805,,False,23,0,14310
14311,559.6380159854889,599.7095453664322,4.18925,,False,23,0,14311
14312,559.6382238864899,417.629884716695,4.198,,False,23,0,14312
14313,559.6384279727936,301.43754062282636,4.191,,False,23,0,14313
14314,559.6386079788208,442.9050936748121,4.1835,,False,23,0,14314
14315,559.638829946518,445.97247340273896,4.19,,False,23,0,14315
14316,559.6390109062195,506.7065920156904,4.1825,,False,23,0,14316
14317,559.6392159461975,592.1024436411736,4.1925,,False,23,0,14317
14318,559.6394369602203,324.6269313659532,4.1955,,False,23,0,14318
14319,559.6396298408508,421.8015211466755,4.195,,False,23,0,14319
14320,559.6398680210114,463.8859710138317,4.1905,,False,23,0,14320
14321,559.6400258541107,440.8192754598219,4.181,,False,23,0,14321
14322,559.6402320861816,600.2003261229005,4.18175,,False,23,0,14322
14323,559.6404139995575,456.4015644776902,4.1925,,False,23,0,14323
14324,559.6406197547913,399.5936919164852,4.18475,,False,23,0,14324
14325,559.6408388614655,480.2044311664025,4.181,,False,23,0,14325
14326,559.6410179138184,483.63989646168056,4.1785,,False,23,0,14326
14327,559.6412239074707,596.5194704493882,4.1850000000000005,,False,23,0,14327
14328,559.6414258480072,473.7015861431976,4.1935,,False,23,0,14328
14329,559.6416280269623,378.73550976658265,4.182,,False,23,0,14329
14330,559.6418299674988,552.5945927454759,4.189,,False,23,0,14330
14331,559.6420378684998,442.5370081074609,4.18175,,False,23,0,14331
14332,559.6422319412231,605.9670000114029,4.176,,False,23,0,14332
14333,559.6424129009247,482.781030137861,4.199,,False,23,0,14333
14334,559.642618894577,286.10064198319213,4.19425,,False,23,0,14334
14335,559.6428377628326,411.9859060173096,4.1825,,False,23,0,14335
14336,559.6430158615112,524.2520040594319,4.182,,False,23,0,14336
14337,559.6432237625122,482.781030137861,4.17575,,False,23,0,14337
14338,559.6434278488159,626.9478773504225,4.18725,,False,23,0,14338
14339,559.6436297893524,436.8930294080755,4.196,,False,23,0,14339
14340,559.6438460350037,334.0744609279679,4.18325,,False,23,0,14340
14341,559.6440258026123,502.78034596394406,4.18525,,False,23,0,14341
14342,559.644455909729,461.6774576097244,4.1785,,False,23,0,14342
14343,559.6447288990021,560.6924752272027,4.17575,,False,23,0,14343
14344,559.6447288990021,462.659019122661,4.1955,,False,23,0,14344
14345,559.6448578834534,340.33191557293867,4.18225,,False,23,0,14345
14346,559.6450238227844,492.3512548889928,4.1930000000000005,,False,23,0,14346
14347,559.645231962204,420.32917887727064,4.183,,False,23,0,14347
14348,559.6454389095306,536.3988277820222,4.1777500000000005,,False,23,0,14348
14349,559.6456179618835,546.8279188569735,4.197,,False,23,0,14349
14350,559.6458377838135,306.95882413309465,4.186,,False,23,0,14350
14351,559.6460149288177,467.3214363091098,4.182,,False,23,0,14351
14352,559.6462240219116,469.77534009145126,4.1885,,False,23,0,14352
14353,559.6464347839355,501.1853085054221,4.18175,,False,23,0,14353
14354,559.6466357707977,593.5747859105785,4.1930000000000005,,False,23,0,14354
14355,559.6468448638916,441.9235321618755,4.1935,,False,23,0,14355
14356,559.6470229625702,403.0291572117632,4.1865,,False,23,0,14356
14357,559.6472368240356,488.54770402636353,4.189,,False,23,0,14357
14358,559.647439956665,442.2916177292268,4.186,,False,23,0,14358
14359,559.647626876831,529.405202002349,4.178,,False,23,0,14359
14360,559.6478338241577,553.9442398257637,4.1955,,False,23,0,14360
14361,559.648020029068,303.1552732704654,4.18475,,False,23,0,14361
14362,559.6482238769531,468.6710833893976,4.1842500000000005,,False,23,0,14362
14363,559.6484251022339,450.26680502183655,4.19375,,False,23,0,14363
14364,559.6486458778381,501.30800369453914,4.1825,,False,23,0,14364
14365,559.6488547325134,581.5506573771053,4.19525,,False,23,0,14365
14366,559.6490209102631,358.6134987513826,4.1875,,False,23,0,14366
14367,559.6492309570312,486.093800244022,4.18225,,False,23,0,14367
14368,559.6494429111481,455.91078372122195,4.189,,False,23,0,14368
14369,559.6496229171753,524.9881751941343,4.176,,False,23,0,14369
14370,559.6498408317566,586.3357697526711,4.19175,,False,23,0,14370
14371,559.650013923645,367.0794668004607,4.18975,,False,23,0,14371
14372,559.6502258777618,541.061244968471,4.1775,,False,23,0,14372
14373,559.6504228115082,558.2385714448612,4.18675,,False,23,0,14373
14374,559.650633096695,599.0960694208468,4.17525,,False,23,0,14374
14375,559.6508507728577,646.0883268526859,4.1855,,False,23,0,14375
14376,559.6510379314423,415.66676169082183,4.1825,,False,23,0,14376
14377,559.6512310504913,479.4682600317001,4.1765,,False,23,0,14377
14378,559.6514189243317,665.3514715440665,4.16925,,False,23,0,14378
14379,559.6516199111938,757.1274730036375,4.16725,,False,23,0,14379
14380,559.6518437862396,866.9396672634183,4.16475,,False,23,0,14380
14381,559.6520237922668,757.7409489492229,4.1930000000000005,,False,23,0,14381
14382,559.6522340774536,503.8846026659977,4.168,,False,23,0,14382
14383,559.6524398326874,759.3359864077448,4.1777500000000005,,False,23,0,14383
14384,559.6526298522949,690.6266805021836,4.17275,,False,23,0,14384
14385,559.6528577804565,675.2897818625495,4.168,,False,23,0,14385
14386,559.6530439853668,661.5479206814372,4.19375,,False,23,0,14386
14387,559.6532371044159,350.6383114587728,4.18375,,False,23,0,14387
14388,559.6534268856049,498.2406239666123,4.19425,,False,23,0,14388
14389,559.6536300182343,427.20010946782673,4.18525,,False,23,0,14389
14390,559.6538467407227,536.2761325929051,4.17975,,False,23,0,14390
14391,559.6540277004242,554.9258013387004,4.1995000000000005,,False,23,0,14391
14392,559.6542308330536,303.27796845958244,4.1865,,False,23,0,14392
14393,559.6544299125671,468.05760744381223,4.19,,False,23,0,14393
14394,559.6546368598938,450.8802809674219,4.18725,,False,23,0,14394
14395,559.6548597812653,520.3257580076855,4.1815,,False,23,0,14395
14396,559.6550390720367,567.3180154395247,4.19575,,False,23,0,14396
14397,559.6552538871765,310.3942894283727,4.195,,False,23,0,14397
14398,559.6554410457611,292.97157257374823,4.186,,False,23,0,14398
14399,559.6556260585785,480.4498215446367,4.182,,False,23,0,14399
14400,559.6558427810669,480.8179071119879,4.1855,,False,23,0,14400
14401,559.6560280323029,554.9258013387004,4.17925,,False,23,0,14401
14402,559.656240940094,564.4960260898321,4.19375,,False,23,0,14402
14403,559.6564409732819,305.7318722419239,4.187,,False,23,0,14403
14404,559.6566390991211,465.2356180941195,4.1755,,False,23,0,14404
14405,559.656858921051,554.5577157713491,4.18675,,False,23,0,14405
14406,559.6571538448334,528.1782501111783,4.1835,,False,23,0,14406
14407,559.65727186203,567.4407106286418,4.1922500000000005,,False,23,0,14407
14408,559.6574590206146,315.5474873712898,4.18675,,False,23,0,14408
14409,559.6576299667358,519.9576724403344,4.18675,,False,23,0,14409
14410,559.6578469276428,440.8192754598219,4.187,,False,23,0,14410
14411,559.6580266952515,527.5647741655929,4.182,,False,23,0,14411
14412,559.6582307815552,576.3974594341881,4.1930000000000005,,False,23,0,14412
14413,559.6584389209747,332.2340330912118,4.1945,,False,23,0,14413
14414,559.6586368083954,458.9781634491488,4.17675,,False,23,0,14414
14415,559.6588559150696,668.0507657046421,4.18325,,False,23,0,14415
14416,559.6590359210968,620.1996419489834,4.1815,,False,23,0,14416
14417,559.6592400074005,624.9847543245493,4.1930000000000005,,False,23,0,14417
14418,559.6594498157501,354.4418623214021,4.1965,,False,23,0,14418
14419,559.6596438884735,321.43685644890934,4.18925,,False,23,0,14419
14420,559.6598558425903,478.4866985187635,4.18725,,False,23,0,14420
14421,559.6600227355957,490.26543667400256,4.184,,False,23,0,14421
14422,559.6602299213409,448.30368199596336,4.17825,,False,23,0,14422
14423,559.6604428291321,569.6492240327491,4.1762500000000005,,False,23,0,14423
14424,559.6606390476227,487.3207521351928,4.19775,,False,23,0,14424
14425,559.660856962204,313.3389739671825,4.18,,False,23,0,14425
14426,559.6610357761383,483.0264205160952,4.18775,,False,23,0,14426
14427,559.6612360477448,449.03985313066585,4.18875,,False,23,0,14427
14428,559.6614480018616,509.7739717436172,4.1765,,False,23,0,14428
14429,559.6616299152374,574.5570315974321,4.19,,False,23,0,14429
14430,559.6618549823761,365.7298197201729,4.1925,,False,23,0,14430
14431,559.662034034729,465.2356180941195,4.18375,,False,23,0,14431
14432,559.662232875824,446.4632541592073,4.186,,False,23,0,14432
14433,559.6624426841736,462.4136287444268,4.181,,False,23,0,14433
14434,559.6626389026642,632.1010752933396,4.19025,,False,23,0,14434
14435,559.6628580093384,381.5574991162754,4.1930000000000005,,False,23,0,14435
14436,559.6630380153656,359.4723650752021,4.1842500000000005,,False,23,0,14436
14437,559.6632390022278,514.4363889300661,4.189,,False,23,0,14437
14438,559.6634469032288,420.4518740663877,4.17925,,False,23,0,14438
14439,559.663626909256,555.9073628516369,4.1775,,False,23,0,14439
14440,559.663850069046,510.26475250008554,4.19075,,False,23,0,14440
14441,559.6640439033508,314.5659258583532,4.1965,,False,23,0,14441
14442,559.664235830307,375.91352041689,4.187,,False,23,0,14442
14443,559.6644439697266,483.0264205160952,4.18625,,False,23,0,14443
14444,559.6646358966827,436.77033421895845,4.1805,,False,23,0,14444
14445,559.6648559570312,566.7045394939394,4.17825,,False,23,0,14445
14446,559.6650497913361,497.3817576427928,4.1905,,False,23,0,14446
14447,559.6652519702911,410.0227829914364,4.1815,,False,23,0,14447
14448,559.6654648780823,511.98248514772456,4.1885,,False,23,0,14448
14449,559.6656358242035,431.6171362760414,4.17475,,False,23,0,14449
14450,559.6658389568329,630.0152570783494,4.17375,,False,23,0,14450
14451,559.6660408973694,480.3271263555196,4.196,,False,23,0,14451
14452,559.6662499904633,317.63330558628,4.18175,,False,23,0,14452
14453,559.6664547920227,511.61439958037334,4.191,,False,23,0,14453
14454,559.6666429042816,435.54338232778775,4.17925,,False,23,0,14454
14455,559.6668679714203,702.6508090356568,4.168,,False,23,0,14455
14456,559.6670389175415,601.9180587705395,4.192,,False,23,0,14456
14457,559.6672630310059,455.29730777563657,4.18075,,False,23,0,14457
14458,559.6674418449402,543.7605391290466,4.17925,,False,23,0,14458
14459,559.6676187515259,557.625095499276,4.174,,False,23,0,14459
14460,559.6678547859192,763.0168420812571,4.182,,False,23,0,14460
14461,559.6680269241333,531.8591057846904,4.1835,,False,23,0,14461
14462,559.6682379245758,566.7045394939394,4.1725,,False,23,0,14462
14463,559.668459892273,720.8096970249837,4.16875,,False,23,0,14463
14464,559.6687240600586,698.4791726056764,4.175,,False,23,0,14464
14465,559.6688768863678,736.6373764210863,4.16875,,False,23,0,14465
14466,559.6690618991852,816.6346397254182,4.18475,,False,23,0,14466
14467,559.6692359447479,569.0357480871637,4.178,,False,23,0,14467
14468,559.6694447994232,689.8905093674812,4.18025,,False,23,0,14468
14469,559.6697161197662,544.8647958311003,4.18525,,False,23,0,14469
14470,559.6701419353485,610.997502765203,4.18175,,False,23,0,14470
14471,559.6703100204468,610.997502765203,4.18975,,False,23,0,14471
14472,559.6703100204468,414.8078953670023,4.1855,,False,23,0,14472
14473,559.6704630851746,517.3810734688758,4.18075,,False,23,0,14473
14474,559.6706540584564,466.46256998529026,4.19,,False,23,0,14474
14475,559.6708707809448,500.81722293807087,4.1785,,False,23,0,14475
14476,559.6710379123688,603.2677058508273,4.194,,False,23,0,14476
14477,559.6712357997894,343.2766001117484,4.19425,,False,23,0,14477
14478,559.6714458465576,419.4703125534511,4.19175,,False,23,0,14478
14479,559.6717159748077,470.8795967935049,4.1865,,False,23,0,14479
14480,559.6718609333038,514.6817793083002,4.1775,,False,23,0,14480
14481,559.672042131424,602.776925094359,4.18525,,False,23,0,14481
14482,559.6722509860992,423.1511682269633,4.196,,False,23,0,14482
14483,559.6724498271942,276.0396364755921,4.1985,,False,23,0,14483
14484,559.672632932663,409.40930704585105,4.1845,,False,23,0,14484
14485,559.6728720664978,454.56113664093414,4.1895,,False,23,0,14485
14486,559.6730508804321,490.51082705223666,4.18525,,False,23,0,14486
14487,559.6732399463654,586.2130745635541,4.18975,,False,23,0,14487
14488,559.6734428405762,366.34329566575826,4.192,,False,23,0,14488
14489,559.673712015152,421.3107403902072,4.18775,,False,23,0,14489
14490,559.6738770008087,499.46757585778306,4.19125,,False,23,0,14490
14491,559.6740570068359,432.598697788978,4.178,,False,23,0,14491
